Time,capacity_factor,氣溫(℃),相對溼度(%),降水量(mm),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),日最高紫外線指數(0~15),總雲量(0~10)
2021/4/21,0.2388,24.8721,78.3473,0.0,9.5367,63.9928,23.2744,11.7616,3.9989
2021/4/22,0.2092,24.5361,82.8525,0.0,5.2326,55.0884,11.098,9.703,4.3564
2021/4/23,0.2129,25.0732,82.3726,0.0,9.2165,48.8304,21.6252,9.4729,4.9952
2021/4/24,0.2302,24.931,79.513,0.0,9.7915,61.174,23.5327,9.9196,4.6995
2021/4/25,0.0703,23.9724,86.6176,7.2622,2.9325,2.5305,6.3299,3.4286,9.247
2021/4/26,0.1701,23.7406,83.5854,1.6782,7.5714,18.8919,15.7495,8.5238,7.4985
2021/4/27,0.1021,23.6138,85.4642,3.9711,5.2534,5.1179,7.876,5.4803,8.7074
2021/4/28,0.2145,24.605,77.7956,0.0004,7.9841,25.3942,19.2077,9.5138,8.1051
2021/4/29,0.076,22.788,86.6877,11.3359,3.5878,0.0,6.5473,4.1398,8.9923
2021/4/30,0.2556,24.0116,75.5648,0.0,10.8309,79.3591,25.6578,11.302,4.4817
2021/5/1,0.2056,25.3477,71.3224,0.0,8.6623,43.5365,20.6965,9.9175,7.2788
2021/5/2,0.2442,25.5206,76.9088,0.0,9.5736,59.9613,23.8784,10.3719,6.5977
2021/5/3,0.0893,25.1732,83.9721,0.0002,5.5055,1.5285,8.1969,4.8546,9.4768
2021/5/4,0.1759,26.968,76.8952,0.0,8.2225,47.4812,19.526,9.6516,5.8212
2021/5/5,0.2172,26.798,78.4128,0.0,10.6764,64.5512,23.9599,12.5893,4.8459
2021/5/6,0.257,25.3303,75.1959,0.0,10.8371,80.3591,24.2992,11.2859,2.648
2021/5/7,0.2447,27.3015,77.2808,0.0,10.2892,71.3952,24.9085,11.7143,4.3027
2021/5/8,0.2501,28.1072,78.9213,0.0,10.614,78.4255,26.1177,13.3742,5.3349
2021/5/9,0.2462,27.6845,78.2008,0.0,11.2222,82.8135,26.6094,13.0406,4.0227
2021/5/10,0.2368,28.2173,75.4527,0.0,9.7394,64.1357,24.7001,11.954,4.3043
2021/5/11,0.2531,28.2841,78.6343,0.0,11.2552,88.353,27.8113,12.7643,2.5829
